line,character,dialogue,sentiment,entities
570,LUKE,But they're going to kill her!,-0.09261758227105621,[]
571,HAN,Better her than me...,0.5094244728212851,[]
572,LUKE,She's rich.,0.15612469149870356,[]
573,HAN,Rich?,-0.11950119275010818,[]
574,LUKE,"Yes.  Rich, powerful!  Listen, if you were to rescue her, the reward would be...",0.0,[]
575,HAN,What?,-0.15693002845187842,[]
576,LUKE,Well more wealth that you can imagine.,0.2195160518838093,[]
577,HAN,"I don't know, I can imagine quite a bit!",-0.06416078130181035,[]
578,LUKE,You'll get it!,0.4994590241057324,[]
579,HAN,I better!,0.6793988239595428,[]
580,LUKE,You will...,0.4032391708739136,[]
581,HAN,"All right, kid.  But you'd better be right about this!",0.32278392390655886,[]
582,LUKE,All right.,0.49594960437328073,[]
583,HAN,What's your plan?,0.12264137923693719,[]
584,LUKE,"Uh... Threepio, hand me those binders there will you?",0.03386990203534457,['Threepio']
585,LUKE,"Okay.  Now, I'm going to put these on you.",0.06032815095908406,[]
586,LUKE,"Okay.  Han, you put these on.",0.2954456895845081,['Han']
587,HAN,"Don't worry, Chewie.  I think I know what he has in mind.",0.05113477399002209,['Chewie']
588,THREEPIO,"Master Luke, sir!  Pardon me for asking... but, ah... what should Artoo and I do if we're discovered here?",0.0,"['Luke', 'Artoo']"
589,LUKE,Lock the door!,-0.0929382966673562,[]
590,HAN,And hope they don't have blasters.,-0.2084957939102583,[]
591,THREEPIO,That isn't very reassuring.,0.02691343618261932,[]
592,LUKE,I can't see a thing in this helmet.,0.26636911461964896,[]
593,HAN,This is not going to work.,-0.5347091086996627,[]
594,LUKE,Why didn't you say so before?,-0.2347036725182403,[]
595,HAN,I did say so before!,-0.14030735023357455,[]
596,OFFICER,Where are you taking this... thing?,0.07805054535504641,[]
597,LUKE,Prisoner transfer from Block one-one-three-eight.,0.014603341111287138,"['Block', 'one-one-three-eight']"
598,OFFICER,I wasn't notified.  I'll have to clear it.,-0.29792296021709075,[]
599,HAN,Look out!  He's loose!,-0.2539845049434808,[]
600,LUKE,He's going to pull us all apart.,-0.4759517153128421,[]
601,HAN,Go get him!,0.09348947073314973,[]
602,HAN,We've got to find out which cell this princess of yours is in.  Here it is... cell twenty-one-eight-seven.  You go get her.  I'll hold them here.,-0.11179877854758047,['twenty-one-eight-seven']
603,HAN,Everything is under control.  Situation normal.,-0.36470600895119953,[]
604,INTERCOM VOICE,What happened?,-0.2768659930853159,[]
605,HAN,"Uh... had a slight weapons malfunction.  But, uh, everything's perfectly all right now.  We're fine.  We're all fine here, now, thank you.  How are you?",-0.07589466438167247,[]
606,INTERCOM VOICE,We're sending a squad up.,-0.42719936560668303,[]
607,HAN,"Uh, uh, negative, negative.  We had a reactor leak here now.  Give us a few minutes to lock it down.  Large leak... very dangerous.",-0.6630798095848647,['a few minutes']
608,INTERCOM VOICE,Who is this?  What's your operating number?,-0.2691688384860027,[]
609,HAN,Boring conversation anyway.Luke!  We're going to have company!,-0.5017621980700924,['Luke']
610,LEIA,Aren't you a little short for a stormtrooper?,-0.062021700359855325,[]
611,LUKE,What?  Oh... the uniform.  I'm Luke Skywalker.  I'm here to rescue you. ,0.1484008095851761,['Luke Skywalker']
612,LEIA,You're who?,0.391750242480972,[]
613,LUKE,I'm here to rescue you.  I've got your R2 unit.  I'm here with Ben Kenobi.,0.36775114390090535,"['R2', 'Ben Kenobi']"
614,LEIA,Ben Kenobi is here!  Where is he?,-0.20376210565405684,['Ben Kenobi']
615,LUKE,Come on!,0.2933809754476113,[]
616,VADER,He is here...,-0.11287759491590177,[]
617,TARKIN,Obi-Wan Kenobi!  What makes you think so?,0.24347241540490883,['Obi-Wan Kenobi']
618,VADER,A tremor in the Force.  The last time I felt it was in the presence of my old master.,-0.23465314828176087,['Force']
619,TARKIN,Surely he must be dead by now.,-0.7240442194555392,[]
620,VADER,Don't underestimate the Force.,-0.1769701042374483,['Force']
621,TARKIN,"The Jedi are extinct, their fire has gone out of the universe.  You, my friend, are all that's left of their religion.",-0.28915359255817386,['Jedi']
622,TARKIN,Yes.,-0.23353076685601293,[]
623,INTERCOM VOICE,"Governor Tarkin, we have an emergency alert in detention block AA-twenty-three.",-0.5453571732935556,"['Tarkin', 'twenty-three']"
624,TARKIN,The princess!  Put all sections on alert!,-0.1611979327772335,[]
625,VADER,Obi-Wan is here.  The Force is with him.,0.04611386891483038,['Obi-Wan']
626,TARKIN,"If you're right, he must not be allowed to escape.",-0.30781730189788936,[]
627,VADER,Escape may not his plan.  I must face him alone.,-0.5173564750486701,[]
628,HAN,Chewie!,0.5688953095223301,['Chewie']
629,HAN,Get behind me!  Get behind me!,-0.035071074458218554,[]
630,HAN,Can't get out that way.,-0.17136248016288258,[]
631,LEIA,Looks like you managed to cut off our only escape route.,-0.5477633522122936,[]
632,HAN,"Maybe you'd like it back in your cell, Your Highness.",0.18336975289038238,[]
633,LUKE,See-Threepio!  See-Threepio!,0.0,[]
634,THREEPIO,Yes sir?,-0.24048152860259142,[]
635,LUKE,We've been cut off!  Are there any other ways out of the cell bay?...What was that?  I didn't copy!,-0.22377451425371175,[]
636,THREEPIO,"I said, all systems have been alerted to your presence, sir.  The main entrance seems to be the only way out; all other information on your level is restricted.",-0.2995277940978318,[]
637,TROOPER VOICE,Open up in there!,-0.5605936642898464,[]
638,THREEPIO,"Oh, no!",-0.40654452782282724,[]
639,LUKE,There isn't any other way out.,-0.30199697690927896,[]
640,HAN,I can't hold them off forever!  Now what?,-0.3048722576052014,[]
641,LEIA,"This is some rescue.  When you came in here, didn't you have a plan for getting out?",-0.13783180648109017,[]
642,HAN,"He's the brains, sweetheart.",-0.06339965576390516,[]
643,LUKE,"Well, I didn't...",0.20264372876665937,[]
644,HAN,What the hell are you doing?,0.04823472662182926,[]
645,LEIA,"Somebody has to save our skins.  Into the garbage chute, wise guy.",-0.4481127601399042,[]
646,HAN,Get in there you big furry oaf!  I don't care what you smell!  Get in there and don't worry about it.,-0.055420030442386414,[]
647,HAN,Wonderful girl!  Either I'm going to kill her or I'm beginning to like her.  Get in there!,0.10828312236953797,[]
648,HAN,Oh!  The garbage chute was a really wonderful idea.  What an incredible smell you've discovered!  Let's get out of here!  Get away from there...,-0.2276301377453196,[]
649,LUKE,No!  wait!,-0.19505351871704502,[]
650,LUKE,Will you forget it?  I already tried it.  It's magnetically sealed!,-0.3995279905431721,[]
651,LEIA,Put that thing away!  You're going to get us all killed.,-0.11126484959795135,[]
652,HAN,"Absolutely, Your Worship.  Look, I had everything under control until you led us down here.  You know, it's not going to take them long to figure out what happened to us.",-0.31570779072282074,[]
653,LEIA,It could be worse...,-0.7766903454789493,[]
654,HAN,It's worse.,-0.7265949409594636,[]
655,LUKE,There's something alive in here!,-0.4687684617073251,[]
656,HAN,That's your imagination.,-0.12778937886141883,[]
657,LUKE,Something just moves past my leg!  Look!  Did you see that?,-0.11212601700945335,[]
658,HAN,What?,-0.15693002845187842,[]
659,LUKE,Help!,-0.08651887174956885,[]
660,HAN,Luke!  Luke!  Luke!,0.16490500560777943,['Luke']
661,LEIA,Luke!,0.4424934003111818,['Luke']
662,LEIA,"Luke, Luke, grab a hold of this.",0.27410213360737057,"['Luke', 'Luke']"
663,LUKE,"Blast it, will you!  My gun's jammed.",-0.11540575348974702,[]
664,HAN,Where?,-0.7187350195095825,[]
665,LUKE,Anywhere!  Oh!!,-0.10081069168691825,[]
666,HAN,Luke!  Luke!,0.22649063436952988,['Luke']
667,LEIA,Grab him!,0.4521434098283865,[]
668,LEIA,What happened?,-0.2768659930853159,[]
669,LUKE,"I don't know, it just let go of me and disappeared...",-0.08270024483329474,[]
670,HAN,I've got a very bad feeling about this.,0.0,[]
671,LUKE,The walls are moving!,-0.7663404143002197,[]
672,LEIA,Don't just stand there.  Try and brace it with something.,-0.2876226881909105,[]
673,LUKE,Wait a minute!,0.21872275291593146,[]
674,LUKE,Threepio!  Come in Threepio!  Threepio!  Where could he be?,-0.46773714013529855,"['Threepio', 'Threepio', 'Threepio']"
675,FIRST TROOPER,Take over!See to him!  Look there!,-0.08897659178939854,[]
676,THREEPIO,"They're madmen!  They're heading for the prison level.  If you hurry, you might catch them.",-0.17155582267102432,[]
677,FIRST OFFICER,Follow me!  You stand guard.,0.11847488416154595,[]
678,THREEPIO,Come on!,0.2933809754476113,[]
679,THREEPIO,"Oh!  All this excitement has overrun the circuits of my counterpart here.  If you don't mind, I'd like to take him down to maintenance.",-0.3260678826870196,[]
680,TROOPER,All right.,0.49594960437328073,[]
681,LUKE,"Threepio!  Come in, Threepio!  Threepio!",-0.21602972465987502,"['Threepio', 'Threepio']"
682,HAN,Get to the top!,0.2129832153047886,[]
683,LEIA,I can't ,0.203540770962102,[]
684,LUKE,"Where could he be?  Threepio!  Threepio, will you come in?",-0.43310725486737467,"['Threepio', 'Threepio']"
685,THREEPIO,They aren't here!  Something must have happened to them.  See if they've been captured.,-0.3716532797977601,[]
686,THREEPIO,Hurry!,-0.3247445416852961,[]
687,HAN,One thing's for sure.  We're all going to be a lot thinner!Get on top of it!,0.05736238206892219,['One']
688,LEIA,I'm trying!,0.3766692178869122,[]
689,THREEPIO,"Thank goodness, they haven't found them!  Where could they be?",-0.30038859538449003,[]
690,THREEPIO,"Use the comlink?  Oh, my!  I forgot I turned it off!",-0.11105586372633414,[]
691,THREEPIO,"Are you there, sir?",0.0,[]
692,LUKE,Threepio!,-0.17674476537791617,['Threepio']
693,THREEPIO,We've had some problems...,-0.5739107210536363,[]
694,LUKE,"Shut down all the garbage mashers on the detention level, will you?  Do you copy?",-0.4032530671786734,[]
695,LUKE,Shut down all the garbage mashers on the detention level.,-0.706868477091414,[]
696,LUKE,Shut down all the garbage mashers on the detention level.,-0.706868477091414,[]
697,THREEPIO,No.  Shut them all down!  Hurry!,-0.6139521867680968,[]
698,THREEPIO,"Listen to them!  They're dying, Artoo!  Curse my metal body!  I wasn't fast enough.  It's all my fault!  My poor master!",-0.3849493622132958,['Artoo']
699,LUKE,"Threepio, we're all right!",0.28216001565155535,['Threepio']
700,LUKE,We're all right.  You did great.,0.35995255307630636,[]
701,LUKE,"Hey... hey, open the pressure maintenance hatch on unit number... where are we?",-0.2145407975702227,[]
702,HAN,Three-two-six-eight-two-seven.,-0.04341344824864968,['Three-two-six-eight-two-seven']
703,HAN,"If we can just avoid any more female advice, we ought to be able to get out of here.",-0.35884405365726524,[]
704,LUKE,"Well, let's get moving!",-0.08219699541917014,[]
705,HAN,Where are you going?,-0.3912937996375203,[]
706,LEIA,"No, wait.  They'll hear!",-0.1912663234861407,[]
707,HAN,"Come here, you big coward!",0.5100871739471338,[]
708,HAN,Chewie!  Come here!,0.15634649994140548,['Chewie']
709,LEIA,"Listen. I don't know who you are, or where you came from, but from now on, you do as I tell you.  Okay?",0.07143102737290019,[]
710,HAN,"Look, Your Worshipfulness, let's get one thing straight!  I takeorders from one person!  Me!",0.271373197926813,"['Worshipfulness', 'one', 'one']"
711,LEIA,It's a wonder you're still alive.Will somebody get this big walking carpet out of my way?,-0.2437440389508303,[]
712,HAN,No reward is worth this.,-0.12182159508826995,[]
713,OFFICER,Secure this area until the alert is canceled.,-0.4807799394861698,[]
714,FIRST TROOPER,Give me regular reports.,0.1579458248065293,[]
715,FIRST TROOPER,Do you know what's going on?,0.06984537967743276,[]
716,SECOND TROOPER,Maybe it's another drill.,-0.5484045608811803,[]
717,SECOND TROOPER,What was that?,-0.3178698485440463,[]
718,FIRST TROOPER,"Oh, it's nothing.  Don't worry about it.",-0.4873564714815286,[]
719,HAN,There she is.,-0.2819293083563852,[]
720,LUKE,"See-Threepio, do you copy?",0.27543966221176963,[]
721,THREEPIO,"For the moment.  Uh, we're in the main hangar across from the ship.",-0.12826885860253112,[]
722,LUKE,We're right above you.  Stand by.,-0.04936628369259277,[]
723,LEIA,You came in that thing?  You're braver that I thought.,0.15376933966904938,[]
724,HAN,Nice!  Come on!,0.4452726565255629,[]
725,FIRST TROOPER,It's them!  Blast them!,-0.26513342280676744,[]
726,HAN,Get back to the ship!,-0.024843938769302465,[]
727,LUKE,Where are you going?  Come back!,-0.26157892940810057,[]
728,LEIA,He certainly has courage.,-0.30355778337692807,[]
729,LUKE,What good will it do us if he gets himself killed?  Come on!,-0.031274344872770365,[]
730,LUKE,I think we took a wrong turn.,-0.19133078996312314,[]
731,LEIA,There's no lock!,-0.588073770316051,[]
732,LUKE,That oughta hold it for a while.,0.11775006276622246,[]
733,LEIA,"Quick, we've got to get across.  Find the control that extends the bridge.",-0.4269765066780917,[]
734,LUKE,"Oh, I think I just blasted it.",-0.09621668005935735,[]
735,LEIA,They're coming through!,-0.5731962769472712,[]
736,LUKE,"Here, hold this.",-0.022857857798309622,[]
737,LEIA,Here they come!,-0.09216472438147383,[]
738,LEIA,For luck!,0.7713026742427422,[]
739,THREEPIO,Where could they be?,-0.7850190518681341,[]
740,TROOPER,Close the blast doors!,-0.5501846182317149,[]
741,TROOPER,Open the blast doors!  Open the blast doors!,-0.6228523909599808,[]
742,VADER,"I've been waiting for you, Obi-Wan.  We meet again, at last.  The circle is now complete.",-0.1072635305193248,['Obi-Wan']
743,VADER,"When I left you, I was but the learner; now I am the master.",0.26456148674963,[]
744,BEN,"Only a master of evil, Darth.",-0.21329542662807155,['Darth']
745,VADER,"Your powers are weak, old man.",-0.3301020304821767,[]
746,BEN,"You can't win, Darth.  If you strike me down, I shall become more powerful than you can possibly imagine.",-0.17123647313002222,['Darth']
747,HAN,Didn't we just leave this party?,-0.49069910716955056,[]
748,HAN,What kept you?,0.16295324592843996,[]
749,LEIA,We ran into some old friends.,-0.4320427134001674,[]
750,LUKE,Is the ship all right?,0.10932209072801258,[]
751,HAN,"Seems okay, if we can get to it.Just hope the old man got the tractor beam out of commission.",-0.2780466466838105,[]
752,LUKE,Look!,0.48229282258406103,[]
753,THREEPIO,"Come on, Artoo, we're going!",-0.2098583059626533,['Artoo']
754,HAN,Now's our chance!  Go!,-0.18527840753210723,[]
755,LUKE,No!,-0.5861049499276691,[]
756,HAN,Come on!,0.2933809754476113,[]
757,LEIA,"Come on!  Luke, its too late!",-0.19661187668602542,[]
758,HAN,Blast the door!  Kid!,-0.12097106044748007,[]
759,BEN,"Run, Luke!  Run!",-0.22793537004007924,['Luke']
760,HAN,"I hope the old man got that tractor beam out if commission, or this is going to be a real short trip.  Okay, hit it!",-0.30328642111900117,[]
761,HAN,We're coming up on the sentry ships.  Hold 'em off!  Angle the deflector shields while I charge up the main guns!,-0.16531095256622375,[]
762,LUKE,I can't believe he's gone.,-0.3107252781766925,[]
763,LEIA,There wasn't anything you could have done.,-0.4781745511790443,[]
764,HAN,"Come on, buddy, we're not out of this yet!",0.18792507060868346,[]
765,HAN,"You in, kid?  Okay, stay sharp!",0.0791354078684412,[]
766,LEIA,Here they come!,-0.09216472438147383,[]
767,LUKE,They're coming in too fast!,-0.4568621220150211,[]
768,THREEPIO,Oooh!,-0.17022434259362185,[]
769,LEIA,We've lost lateral controls.,-0.4884004201608154,[]
770,HAN,"Don't worry, she'll hold together.",-0.013356340866958805,[]
771,HAN,"You hear me, baby?  Hold together!",0.126090083282558,[]
772,LUKE,Got him!  I got him!,0.2437875415173436,[]
773,HAN,Great kid!  Don't get cocky.,0.20635281224973956,[]
774,LEIA,There are still two more of them out there!,-0.21139845303140792,['two']
775,LUKE,That's it!  We did it!,-0.2701898855831042,[]
776,LEIA,We did it!,-0.3309263964793334,[]
777,THREEPIO,Help!  I think I'm melting!This is all your fault.,0.16165044283806318,[]
778,TARKIN,Are they away?,-0.8452404353677685,[]
779,VADER,They have just made the jump into hyperspace.,-0.7258353919794993,[]
780,TARKIN,"You're sure the homing beacon is secure aboard their ship?  I'm taking an awful risk, Vader.  This had better work.",-0.15933928158300348,['Vader']
781,HAN,"Not a bad bit of rescuing, huh?  You know, sometimes I even amaze myself.",-0.17616233622748179,[]
782,LEIA,"That doesn't sound too hard.  Besides, they let us go.  It's the only explanation for the ease of our escape.",-0.22160572894288233,[]
783,HAN,Easy... you call that easy?,0.2593432911593436,[]
784,LEIA,Their tracking us!,-0.021211442134935865,[]
785,HAN,"Not this ship, sister.",-0.03129307825986549,[]
786,LEIA,At least the information in Artoo is still intact.,-0.4646612898012963,['Artoo']
787,HAN,What's so important?  What's he carrying?,-0.20255117962038516,[]
788,LEIA,"The technical readouts of that battle station.  I only hope that when the data is analyzed, a weakness can be found.  It's not over yet!",-0.2625380212589279,[]
789,HAN,"It is for me, sister!  Look, I ain't in this for your revolution, and I'm not in it for you, Princess.  I expect to be well paid.  I'm in it for the money!",0.2830387138902948,[]
790,LEIA,"You needn't worry about your reward.  If money is all that you love, then that's what you'll receive!",0.5054417253180146,[]
791,LEIA,Your friend is quite a mercenary.  I wonder if he really cares about anything... or anyone.,0.07475432638289203,[]
792,LUKE,I care!,0.7543797607716787,[]
793,LUKE,"So... what do you think of her, Han?",0.4037035753082343,['Han']
794,HAN,"I'm trying not to, kid!",0.04905848151888614,[]
795,LUKE,Good...,0.8326363995750752,[]
796,HAN,"Still, she's got a lot of spirit.  I don't know, what do you think?  Do you think a princess and a guy like me...",0.10087278850411807,[]
797,LUKE,No!,-0.5861049499276691,[]
798,WILLARD,You're safe!  We had feared the worst.,-0.22713118444375135,[]
799,WILLARD,"When we heard about Alderaan, we were afraid that you were... lost along with your father.",-0.30525008774509454,['Alderaan']
800,LEIA,"We don't have time for our sorrows, commander.  The battle station has surely tracked us here.It's the only explanation for the ease of our escape.  You must use the information in this R2 unit to plan the attack.  It is our only hope.",-0.11920679401755163,['R2']
801,TARKIN,Yes.,-0.23353076685601293,[]
802,DEATH STAR INTERCOM VOICE,We are approaching the planet Yavin.  The Rebel base is on a moon on the far side.  We are preparing to orbit the planet.,-0.36557347462021017,"['Yavin', 'Rebel']"
803,DODONNA,The battle station is heavily shielded and carries a firepower greater than half the star fleet.Its defenses are designed around a direct large-scale assault.  A small one-man fighter should be able to penetrate the outer defense.,-0.28936800910088856,"['greater than half', 'one']"
804,GOLD LEADER,"Pardon me for asking, sir, but what good are snub fighters going to be against that?",0.0541238220201512,[]
805,DODONNA,"Well, the Empire doesn't consider a small one-man fighter to be any threat, or they'd have a tighter defense.  An analysis of the plans provided by Princess Leia has demonstrated a weakness in the battle station.",-0.25932181475920446,"['Empire', 'one', 'Leia']"
806,DODONNA,"The approach will not be easy.  You are required to maneuver straight down this trench and skim the surface to this point.  The target area is only two meters wide.  It's a small thermal exhaust port, right below the main port.  The shaft leads directly to the reactor system.  A precise hit will start a chain reaction which should destroy the station.",-0.5641997750326906,['only two meters']
807,DODONNA,"Only a precise hit will set up a chain reaction.  The shaft is ray-shielded, so you'll have to use proton torpedoes.",-0.40022810419795785,[]
808,WEDGE,"That's impossible, even for a computer.",0.0,[]
809,LUKE,It's not impossible.  I used to bullseye womp rats in my T-sixteen back home.  They're not much bigger than two meters.,-0.5144675670476537,['two meters']
810,DODONNA,Man your ships!  And may the Force be with you!,0.2187384787363078,['Force']
811,DEATH STAR INTERCOM VOICE,Orbiting the planet at maximum velocity.  The moon with the Rebel base will be in range in thirty minutes.,-0.29006371101611195,"['Rebel', 'thirty minutes']"
812,VADER,This will be a day long remembered.  It has seen the end of Kenobi and it will soon see the end of the Rebellion.,-0.2997805766390438,"['Kenobi', 'Rebellion']"
813,MAN,"All flight troops, man your stations.  All flight troops, man your stations.",0.12140601484289171,[]
814,LUKE,So... you got your reward and you're just leaving then?,0.2587574296488455,[]
815,HAN,"That's right, yeah!  I got some old debts I've got to pay off with this stuff.  Even if I didn't, you don't think I'd be fool enough to stick around here, do you?  Why don't you come with us?  You're pretty good in a fight.  I could use you.",0.07503238474948981,[]
816,LUKE,"Come on!  Why don't you take a look around?  You know what's about to happen, what they're up against.  They could use a good pilot like you.  You're turning your back on them.",0.10321265073817298,[]
817,HAN,"What good's a reward if you ain't around to use it?  Besides, attacking that battle station ain'tmy idea of courage.  It's more like suicide.",-0.0703360376751303,[]
818,LUKE,"All right.  Well, take care of yourself, Han... guess that's what you're best at, isn't it?",0.3570453913377505,['Han']
819,HAN,"Hey, Luke... may the Force be with you!",0.2904641933121008,"['Luke', 'Force']"
820,HAN,What're you lookin' at?  I know what I'm doing.,0.34541375258650064,[]
821,LEIA,What's wrong?,-0.37534129738835054,[]
822,LUKE,"Oh, it's Han!  I don't know, I really thought he'd change his mind. ",0.0,['Han']
823,LEIA,He's got to follow his own path.  No one can choose it for him.,-0.23400081559193642,[]
824,LUKE,I only wish Ben were here.,0.1174483260854573,['Ben']
825,BIGGS,Luke!  I don't believe it!  How'd you get here... are you going out with us?!,0.07450606863660258,['Luke']
826,LUKE,"Biggs!  Of course, I'll be up there with you!  Listen, have I got some stories to tell...",0.1306804640563337,['Biggs']
827,RED LEADER,Are you... Luke Skywalker?  Have you been checked out on the Incom T-sixty-five?,-0.14969823515408853,['Luke Skywalker']
828,BIGGS,"Sir, Luke is the best bushpilot in the outer rim territories.",-0.1290485435653741,['Luke']
829,RED LEADER,"I met your father once when I was just a boy.  He was a great pilot.  You'll do all right.  If you've got half of your father's skill, you'll do better than all right.",0.331523860471195,['half']
830,LUKE,"Thank you, sir.  I'll try.",0.5770474645017682,[]
831,BIGGS,"I've got to get aboard.  Listen, you'll tell me your stories when we come back.  All right?",0.23698990203765158,[]
832,LUKE,"I told you I'd make it someday, Biggs.",0.2779936585676124,['Biggs']
833,BIGGS,"You did, all right.  It's going to be like old times Luke. We're a couple of shooting stars that'll never be stopped!",-0.09556664663000403,['Luke']
834,CHIEF,This R2 unit of your seems a bit beat up.  Do you want a new one?,-0.06171363798488727,[]
835,LUKE,"Not on your life!  That little droid and I have been through a lot together.You okay, Artoo?",-0.24468533692234762,['Artoo']
836,CHIEF,"Okay, easy she goes!",0.2732427393658772,[]
837,THREEPIO,"Hang on tight, Artoo, you've got to come back.",0.04333127528136704,['Artoo']
838,THREEPIO,"You wouldn't want my life to get boring, would you?",-0.07660697640119052,[]
839,BEN,"Luke, the Force will be with you.",0.31711374928168934,"['Luke', 'Force']"
840,MASSASSI INTERCOM VOICE,"Stand-by alert.  Death Star approaching.  Estimated time to firing range, fifteen minutes.",-0.5784657200302483,['fifteen minutes']
841,RED LEADER,All wings report in.,-0.16328615892248033,[]
842,RED TEN,Red Ten standing by.,-0.3627820145864096,[]
843,RED SEVEN,Red Seven standing by.,-0.5226873345150282,['Seven']
844,BIGGS,Red Three standing by.,-0.25416399210179774,[]
845,PORKINS,Red Six standing by.,-0.39329269323048766,[]
846,RED NINE,Red Nine standing by.,-0.5310710016388582,[]
847,WEDGE,Red Two standing by.,-0.19496948264695213,['Two']
848,RED ELEVEN,Red Eleven standing by.,-0.5049391460309669,['Red Eleven']
849,LUKE,Red Five standing by.,-0.3233797281812112,['Red Five']
850,RED LEADER,Lock S-foils in attack position.,-0.27725957599724116,['Lock S']
851,RED LEADER,We're passing through their magnetic field.,-0.7567646790445861,[]
852,RED LEADER,Hold tight!,0.32489637609525457,[]
853,RED LEADER,Switch your deflectors on.,-0.18070524501994134,[]
854,RED LEADER,Double front!,0.3870253326228208,[]
855,WEDGE,Look at the size of that thing!,0.4195809110431068,[]
856,RED LEADER,"Cut the chatter, Red Two.",-0.5786595094574791,['Red Two']
857,RED LEADER,"Accelerate to attack speed.  This is it, boys!",-0.6548262743693349,[]
858,GOLD LEADER,"Red Leader, this is Gold Leader.",0.026502569253665564,"['Red Leader', 'Gold Leader']"
859,RED LEADER,"I copy, Gold Leader.",0.5779502552543541,['Gold Leader']
860,GOLD LEADER,We're starting for the target shaft now.,-0.2734650585831815,[]
861,RED LEADER,We're in position.  I'm going to cut across the axis and try and draw their fire.,-0.4063959123458116,[]
862,WEDGE,"Heavy fire, boss!  Twenty-threedegrees.",-0.517823251590616,['Twenty']
863,RED LEADER,I see it.  Stay low. ,-0.060946734977612715,[]
864,LUKE,This is Red Five!  I'm going in!,0.025728500420440836,['Red Five']
865,BIGGS,"Luke, pull up!",-0.08319083797944371,['Luke']
866,BIGGS,Are you all right?,0.3200727713255367,[]
867,LUKE,"I got a little cooked, but I'm okay.",0.3414455764975455,[]
868,ASTRO-OFFICER,"We count thirty Rebel ships, Lord Vader.  But they're so small they're evading our turbo-lasers!",-0.3813865354616335,"['thirty', 'Rebel']"
869,VADER,We'll have to destroy them ship to ship.  Get the crews to their fighters.,-0.31471710370043326,[]
870,RED LEADER,"Luke, let me know when you're going in.",0.30807882610378656,['Luke']
871,LUKE,I'm on my way in now...,0.3628774640833605,[]
872,RED LEADER,Watch yourself!  There's a lot of fire coming from the right side of that deflection tower.,-0.3233575032951732,[]
873,LUKE,I'm on it.,0.36065317827270205,[]
874,CONTROL OFFICER,"Squad leaders, we've picked up a new group of signals.  Enemy fighters coming your way.",-0.13545251770208644,[]
875,LUKE,My scope's negative.  I don't see anything.,-0.17150128835000134,[]
876,RED LEADER,"Keep up your visual scanning.  With all this jamming, they'll be on top of you before your scope can pick them up.",0.14280545237402076,[]
877,RED LEADER,Biggs!  You've picked one up... watch it!,0.18801628635584722,['Biggs']
878,BIGGS,I can't see it!  Where is he?!,-0.1304353290940592,[]
879,BIGGS,"He's on me tight, I can't shake him... I can't shake him.",-0.03712080443802024,[]
880,LUKE,"Hang on, Biggs, I'm coming in.",0.1306816787587073,['Biggs']
881,LUKE,Got him!,0.25456195418118166,[]
882,VADER,Several fighters have broken off from the main group.  Come with me!,-0.1625013846394987,[]
883,BIGGS,Pull in!  Luke... pull in!,0.0,[]
884,WEDGE,"Watch your back, Luke!",0.507000088879412,['Luke']
885,WEDGE,"Watch your back!  Fighter's above you, coming in!",0.33782086514371956,[]
886,LUKE,"I'm hit, but not bad.",0.010627185647638981,[]
887,LUKE,"Artoo, see what you can do with it.  Hang on back there.",0.026378970327587847,['Artoo']
888,RED LEADER,Red Six...,-0.08761212937653018,[]
889,RED LEADER,Can you see Red Five?,0.1125888120936287,['Red Five']
890,RED TEN,"There's a heavy fire zone on this side. Red Five, where are you?",-0.40376525188707335,['Red Five']
891,LUKE,I can't shake him!,-0.07556975865609927,[]
892,WEDGE,"I'm on him, Luke!",0.5770580808953656,['Luke']
893,WEDGE,Hold on!,0.30372028087803726,[]
894,LUKE,Blast it!  Wedge where are you?,-0.33027763428025647,[]
895,LUKE,"Thanks, Wedge.",0.47669790887430263,['Wedge']
896,BIGGS,"Good shooting, Wedge!",0.58571807259046,['Wedge']
897,GOLD LEADER,Red Leader...,0.15730334147009928,[]
898,GOLD LEADER,... This is Gold Leader.  We're starting out attack run.,-0.36290725040392413,['Gold Leader']
899,RED LEADER,"I copy, Gold Leader.  Move into position.",0.0776548940225894,['Gold Leader']
900,VADER,Stay in attack formation!,-0.5389790429506658,[]
901,GOLD LEADER,The exhaust post is...,-0.4221935373032386,[]
902,GOLD LEADER,... marked and locked in!,-0.48978394238370293,[]
903,GOLD LEADER,Switch power to front deflection screens.,-0.7123003702315143,[]
904,GOLD LEADER,"How many guns do you think, Gold Five?",0.21480889065291842,['Gold Five']
905,GOLD FIVE,"I'd say about twenty guns.  Some on the surface, some on the towers.",-0.16470858535456,['about twenty']
906,MASSASSI INTERCOM VOICE,Death Star will be in range in five minutes. ,-0.35284262040707226,"['Star', 'five minutes']"
907,GOLD LEADER,Switch to targeting computer.,-0.3794780040091841,[]
908,GOLD TWO,Computer's locked.  Getting a signal.,-0.6309984781350038,[]
909,GOLD TWO,The guns... they've stopped!,-0.07903819779426491,[]
910,GOLD FIVE,Stabilize your rear deflectors.  Watch for enemy fighters.,0.1069708419149078,[]
911,GOLD LEADER,They've coming in!  Three marks at two ten.,-0.22390213438355744,['Three marks']
912,VADER,I'll take them myself!  Cover me!,0.4883547681250575,[]
913,WINGMAN,"Yes, sir.",0.13560309275436833,[]
